StartDate	EndDate	Status	Progress	Duration (in seconds)	Finished	RecordedDate	ResponseId	DistributionChannel	UserLanguage	Q_RecaptchaScore	Q_RelevantIDDuplicate	Q_DuplicateRespondent	Q_RelevantIDDuplicateScore	Q_RelevantIDFraudScore	Q_RelevantIDLastStartDate	Q14	Q1	Q6	Q17	Q17_6_TEXT	Istruzione	Q20	Q26	Q26_15_TEXT	Q10	Q10_2_TEXT	Q16	Q20-MT	Q20-MT_6_TEXT	Q21	Q21_8_TEXT	Q33	Q33_7_TEXT	Q34	Q34_8_TEXT	Q36	Q36_9_TEXT	Q43	Q43_9_TEXT	Q51_1	Q51_2	Q51_3	Q51_4	Q51_5	Q51_6	Q52	Q52_22_TEXT	Q53_1	Q53_2	Q53_3	Q53_4	Q53_5	Q53_6	Q53_7	Q53_8	Q53_9	Q53_10	Q53_11	Q53_12	Q53_13	Q53_14	Q53_15	Q53_16	Q53_17	Q53_18	Q53_19	Q53_20	Q53_21	Q53_22	Q53_23	Q53_24	Q53_25	Q53_25_TEXT	access	access_5_TEXT	language_used	language_used_3_TEXT	Q46	interaction_mode	interaction_mode_4_TEXT	Q48	strategies	strategies_5_TEXT	verification	Q54	Q61	Q62	Q63	Q64	Q65	Q66	Q67	Q67_7_TEXT	prior_knowledge	education_technology	likert_1_1	likert_1_3	likert_1_4	likert_1_5	likert_1_6	likert_2_1	likert_2_2	likert_2_3	personal_experience	Q85	never_used	never_used_5_TEXT	reason_never_used	reason_never_used_4_TEXT	future_use	future_use_7_TEXT	Q_DataPolicyViolations	Q_StraightliningCount	Q_StraightliningPercentage	Q_StraightliningQuestions	Q_UnansweredPercentage	Q_UnansweredQuestions	mapped_job	weight	EducationGroup	GeographyGroup	GenderGroup	IncomeGroup	AgeGroup	Eduarea	Education_STEM	LT_exp	lt_lit01	lt_lit	chatbot_user	InfoRetrieval_freq	ProblemSolving_freq	Learning_freq	ContentCreation_freq	Entertainment_freq	Creativity_freq
2025-06-01 9:07:38	2025-06-01 9:15:26	IP Address	100	468	True	2025-06-01 9:15:27	R_8jVPSgLGJwsZSg4	anonymous	IT	0.5			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	45-54 anni	Donna		Laurea triennale o a ciclo unico	Area scientifico-tecnologica	Impresa e consulenza aziendale		Nord-Est, Italia		Medio Alta	Google Traduttore		Siri		Grammarly		Trascrizione automatica su Zoom/Google Meet/Teams,Otter.AI		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Copilot,Perplexity,Dall-E		Mai	Meno di una volta al mese	Almeno una volta al mese	Almeno una volta a settimana	Mai	Mai	Scrittura di email,Scrittura accademica,Raccolta idee e creazione di bozze,Creazione di quiz,Consigli personali,Assistenza ai linguaggi di programmazione,Analisi e comprensione di dati,Generazione di immagini		Studio/Lavoro		Studio/Lavoro			Studio/Lavoro,Svago/Uso personale			Studio/Lavoro			Svago/Uso personale								Studio/Lavoro	Studio/Lavoro	Studio/Lavoro,Svago/Uso personale					Applicazione su smartphone,Interfaccia Web da computer		Italiano		Comodità	Principalmente scrivendo		Comodità	Fornisco istruzioni dettagliate fin da subito		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	No									No	Sì, cercati in autonomia	3	2	2	2	4	3	2	1	Sì									0	0.0		0.03125	QID85	Impresa e consulenza aziendale	0.79	Graduates	North	Woman	Higher	35-54	Area scientifico-tecnologica	Graduates STEM	4	2.142857142857143	0.5357142857142857	Yes	0.0	1.0	2.0	3.0	0.0	0.0
2025-06-01 9:08:05	2025-06-01 9:17:28	IP Address	100	562	True	2025-06-01 9:17:29	R_8Yc7TWAutTg4vwl	anonymous	IT	0.400000006			0.0	0.0		Sì (partecipo allo studio)	Ottima (C2)	Dai 65 anni in su	Donna		Diploma di scuola superiore		In pensione		Centro Italia		Medio Bassa	Non ho mai usato applicazioni di traduzione automatica, ma ho usato ChatGPT/Gemini o tecnologie simili per ottenere traduzioni automatiche		Non ho mai usato applicazioni di assistenti vocali, ma ho usato ChatGPT/Gemini o tecnologie simili come assistenti vocali		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione, ma ho usato ChatGPT/Gemini o tecnologie simili per trascrivere parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT		Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Mai	Almeno una volta a settimana	Almeno una volta a settimana	Scrittura creativa,Spiegazioni,Riassunti,Controllo della veridicità di un'informazione,Consigli personali,Consigli medici,Altri consigli e suggerimenti,Conversazioni filosofiche o politiche,Analisi e comprensione di dati			Svago/Uso personale					Svago/Uso personale	Svago/Uso personale			Svago/Uso personale	Svago/Uso personale	Svago/Uso personale	Svago/Uso personale				Svago/Uso personale			Svago/Uso personale						Applicazione su smartphone		Italiano			Sia scrivendo che con la voce			Fornisco istruzioni dettagliate fin da subito,Fornisco esempi concreti per spiegare cosa voglio ottenere		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì						Parzialmente sostituito			Sì	No	2	4	3	4	4	3	1	2	No									1	0.5	QID53	0.09375	QID46,QID48,QID85	In pensione	2.27	Non-graduates	Centre	Woman	Lower	65+		Non-graduates	0	2.7142857142857144	0.6785714285714286	Yes	3.0	3.0	3.0	0.0	3.0	3.0
2025-06-01 9:04:02	2025-06-01 9:20:26	IP Address	100	984	True	2025-06-01 9:20:27	R_87MuydhU0HFqoV3	anonymous	IT	0.8999999762			0.0	25.0		Sì (partecipo allo studio)	Madrelingua	45-54 anni	Uomo		Diploma di scuola superiore		IT e media		Nord-Ovest, Italia		Media	Google Traduttore		Non ho mai usato applicazioni di assistenti vocali		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Gemini,Copilot,Perplexity		Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta al mese	Mai	Almeno una volta al mese	Spiegazioni,Creazione di quiz,Pianificazione viaggi e itinerari,Conversazioni filosofiche o politiche,Assistenza ai linguaggi di programmazione,Generazione di immagini								Studio/Lavoro,Svago/Uso personale		Svago/Uso personale	Svago/Uso personale								Svago/Uso personale		Studio/Lavoro,Svago/Uso personale		Svago/Uso personale					Applicazione su smartphone,Interfaccia Web da computer		Italiano,Inglese		maggior dettaglio, precisione o chiarezza nella risposta. confronto	Altro	scrivendo	comunicazione meno diretta, maggior riflessione e attenzione	Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio,Fornisco esempi concreti per spiegare cosa voglio ottenere		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì	Parzialmente sostituito					Completamente sostituito	Più accurato,Più flessibile e personalizzabile		Sì	No	1	1	2	2	3	4	2	2	Sì	"informazioni tecniche errate, modelli di processori attuali non riconosciti, algoritmi generati automaticamente non corretti, giudizio critico  ""piatto"" privo di spunti e poco critico riguardo a situazioni,fatti di natura politico, sociale"								0	0.0		0.0		IT e media	0.74	Non-graduates	North	Man	Mid	35-54		Non-graduates	1	2.0	0.5	Yes	3.0	3.0	3.0	2.0	0.0	2.0
2025-06-01 9:16:31	2025-06-01 9:25:26	IP Address	100	535	True	2025-06-01 9:25:27	R_8TzTKd1WKDb78j2	anonymous	IT	0.6999999881			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	35-44 anni	Preferisco non rispondere		Laurea triennale o a ciclo unico	Area scientifico-tecnologica	IT e media		Nord-Ovest, Italia		Media	Google Traduttore		Non ho mai usato applicazioni di assistenti vocali		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		Copilot		Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta al mese	Meno di una volta al mese	Mai	Scrittura di email,Spiegazioni,Riassunti,Assistenza ai linguaggi di programmazione		Studio/Lavoro						Studio/Lavoro,Svago/Uso personale	Studio/Lavoro												Studio/Lavoro							Interfaccia Web da computer		Italiano,Inglese			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì	Parzialmente sostituito					Parzialmente sostituito	Più comodo,Più accurato		Sì	No	2	4	2	2	4	2	4	1	Sì									0	0.0		0.08571428571	QID46,QID48,QID85	IT e media	1.0	Graduates	North	Neither	Mid	35-54	Area scientifico-tecnologica	Graduates STEM	1	2.4285714285714284	0.6071428571428571	Yes	3.0	3.0	3.0	2.0	1.0	0.0
2025-06-01 9:20:31	2025-06-01 9:26:23	IP Address	100	352	True	2025-06-01 9:26:24	R_8JJh4J7OYywq86d	anonymous	IT	0.8000000119			0.0	75.0		Sì (partecipo allo studio)	Madrelingua	55-64 anni	Donna		Laurea magistrale o master di primo livello	Area scientifico-tecnologica	Impresa e consulenza aziendale		Nord-Ovest, Italia		Media	Google Traduttore,DeepL		Siri		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione, ma ho usato ChatGPT/Gemini o tecnologie simili per trascrivere parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Gemini,Claude,Copilot,Perplexity		Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta al mese	Almeno una volta a settimana	Meno di una volta al mese	Mai	Scrittura di email,Analisi, comprensione e formattazione del testo,Spiegazioni,Riassunti,Controllo della veridicità di un'informazione,Assistenza ai linguaggi di programmazione,Analisi e comprensione di dati		Studio/Lavoro				Studio/Lavoro		Studio/Lavoro	Studio/Lavoro			Studio/Lavoro									Studio/Lavoro	Studio/Lavoro						Applicazione su smartphone,Interfaccia Web da computer		Italiano			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio,Fornisco esempi concreti per spiegare cosa voglio ottenere		Sempre, mi voglio assicurare che le risposte siano affidabili	Sì	Completamente sostituito		Parzialmente sostituito			Parzialmente sostituito	Più comodo,Più flessibile e personalizzabile		Sì	Sì, sul posto di lavoro/a scuola,Sì, cercati in autonomia	3	3	3	3	4	4	3	2	Sì									1	0.5	QID53	0.08333333333	QID46,QID48,QID85	Impresa e consulenza aziendale	0.84	Graduates	North	Woman	Mid	55-64	Area scientifico-tecnologica	Graduates STEM	2	3.0	0.75	Yes	3.0	3.0	2.0	3.0	1.0	0.0
2025-06-01 9:18:41	2025-06-01 9:26:45	IP Address	100	483	True	2025-06-01 9:26:46	R_2gIlWmz6o4O65SY	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	Dai 65 anni in su	Uomo		Master di secondo livello	Area sanitaria e delle scienze mediche	Sanità		Nord-Ovest, Italia		Media	Google Traduttore		Siri,Assistente Google		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Trascrizione automatica su Zoom/Google Meet/Teams,Altre applicazioni (indicare altro anche se non ricordi il nome)	Nuance dragon	Google Cloud Text-to-speech,Apple VoiceOver		ChatGPT,Copilot		Almeno una volta a settimana	Almeno una volta a settimana		Mai		Mai	Scrittura accademica				Studio/Lavoro																								Interfaccia Web da computer		Italiano			Principalmente con la voce			Non lo so/non ci penso		Sempre, mi voglio assicurare che le risposte siano affidabili	Sì	Parzialmente sostituito	Parzialmente sostituito	Parzialmente sostituito		Parzialmente sostituito	Parzialmente sostituito	Più comodo		Sì	No	3	3	3	3	4	3	3	2	Non so									1	0.5	QID53	0.07894736842	QID46,QID48,QID85	Sanità	0.87	Graduates	North	Man	Mid	65+	Area sanitaria e delle scienze mediche	Graduates STEM	4	2.857142857142857	0.7142857142857143	Yes	3.0	3.0		0.0		0.0
2025-06-01 9:15:06	2025-06-01 9:28:21	IP Address	100	795	True	2025-06-01 9:28:22	R_802AmYtWOauSw3G	anonymous	IT	0.200000003			0.0	75.0		Sì (partecipo allo studio)	Madrelingua	Dai 65 anni in su	Donna		Laurea magistrale o master di primo livello	Area sanitaria e delle scienze mediche	In pensione		Centro Italia		Media	Google Traduttore		Siri		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Copilot		Almeno una volta al mese	Meno di una volta al mese	Meno di una volta al mese	Mai	Mai	Mai	Spiegazioni,Controllo della veridicità di un'informazione								Svago/Uso personale				Svago/Uso personale																Applicazione su smartphone,Interfaccia Web da computer		Italiano			Principalmente scrivendo			Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		Sempre, mi voglio assicurare che le risposte siano affidabili	No									Sì	No	1	1	2	2	4	3	3	1	Non so									1	0.5	QID53	0.09375	QID46,QID48,QID85	In pensione	2.27	Graduates	Centre	Woman	Mid	65+	Area sanitaria e delle scienze mediche	Graduates STEM	2	1.8571428571428572	0.4642857142857143	Yes	2.0	1.0	1.0	0.0	0.0	0.0
2025-06-01 9:19:45	2025-06-01 9:29:53	IP Address	100	607	True	2025-06-01 9:29:53	R_8iKXT5kMG0CFpox	anonymous	IT	0.6999999881			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	55-64 anni	Uomo		Diploma di scuola superiore		Altro	Risorse idriche	Isole, Italia		Media	Google Traduttore		Alexa		Non ho mai usato applicazioni di scrittura assistita		Altre applicazioni (indicare altro anche se non ricordi il nome)	altro	Non ho mai usato applicazioni di produzione di voce		ChatGPT		Meno di una volta al mese	Almeno una volta al mese	Almeno una volta al mese	Meno di una volta al mese	Mai	Mai	Assistenza ai linguaggi di programmazione																					Studio/Lavoro							Interfaccia Web da computer		Italiano,Inglese			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		Sempre, mi voglio assicurare che le risposte siano affidabili	Sì	Non e' cambiato	Non e' cambiato	Non e' cambiato			Non e' cambiato			Sì	No	2	2	3	2	4	2	3	2	No									1	0.5	QID53	0.08571428571	QID46,QID48,QID85	Agricoltura e ambiente	1.41	Non-graduates	South and Islands	Man	Mid	55-64		Non-graduates	3	2.2857142857142856	0.5714285714285714	Yes	1.0	2.0	2.0	1.0	0.0	0.0
2025-06-01 9:23:17	2025-06-01 9:31:21	IP Address	100	483	True	2025-06-01 9:31:21	R_2YRDsjk67Vu34E7	anonymous	IT	0.6999999881			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	Dai 65 anni in su	Donna		Laurea magistrale o master di primo livello	Area umanistica e sociale	In pensione		Centro Italia		Media	Google Traduttore,Microsoft Bing		Siri,Alexa		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione, ma ho usato ChatGPT/Gemini o tecnologie simili per trascrivere parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Gemini		Almeno una volta a settimana	Almeno una volta al mese	Almeno una volta a settimana		Almeno una volta a settimana		Altra scrittura,Raccolta idee e creazione di bozze,Controllo della veridicità di un'informazione,Generazione di immagini					Studio/Lavoro,Svago/Uso personale		Studio/Lavoro,Svago/Uso personale					Studio/Lavoro,Svago/Uso personale											Studio/Lavoro,Svago/Uso personale					Applicazione su smartphone,Interfaccia Web da computer		Italiano		Inglese scolastico	Principalmente scrivendo		Abitudine	Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		Sempre, mi voglio assicurare che le risposte siano affidabili	Sì	Completamente sostituito		Parzialmente sostituito			Parzialmente sostituito	Più flessibile e personalizzabile		Sì	No	1	1	1	2	4	3	1	1	Sì									0	0.0		0.02777777778	QID85	In pensione	2.27	Graduates	Centre	Woman	Mid	65+	Area umanistica e sociale	Graduates Other	2	1.4285714285714286	0.35714285714285715	Yes	3.0	2.0	3.0		3.0	
2025-06-01 9:16:02	2025-06-01 9:33:24	IP Address	100	1041	True	2025-06-01 9:33:24	R_8nr54LvPeBI6EL3	anonymous	IT	0.6999999881			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	35-44 anni	Uomo		Laurea triennale o a ciclo unico	Area economico-giuridica	Sicurezza e pubblica amministrazione		Centro Italia		Medio Bassa	Google Traduttore		Assistente Google,Alexa		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Gemini,Copilot		Almeno una volta a settimana	Almeno una volta al mese	Almeno una volta a settimana	Almeno una volta al mese	Mai	Almeno una volta al mese	Raccolta idee e creazione di bozze,Spiegazioni,Riassunti,Generazione di immagini							Studio/Lavoro,Svago/Uso personale	Studio/Lavoro	Studio/Lavoro														Svago/Uso personale					Applicazione su smartphone,Interfaccia Web da computer		Italiano		No	Principalmente scrivendo		Non voglio correre il rischio che la mia voce venga utilizzata per scopi diversi.	Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	No									Sì	Sì, sul posto di lavoro/a scuola,Sì, cercati in autonomia	2	2	3	4	4	3	2	1	No									0	0.0		0.03125	QID85	Sicurezza e pubblica amministrazione	0.82	Graduates	Centre	Man	Lower	35-54	Area economico-giuridica	Graduates Other	2	2.4285714285714284	0.6071428571428571	Yes	3.0	2.0	3.0	2.0	0.0	2.0
2025-06-01 9:28:58	2025-06-01 9:36:18	IP Address	100	440	True	2025-06-01 9:36:19	R_2Rn33lR8oRylnm2	anonymous	IT	0.6999999881			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	55-64 anni	Uomo		Laurea magistrale o master di primo livello	Area scientifico-tecnologica	Formazione		Sud Italia		Media	Google Traduttore,Microsoft Bing		Assistente Google		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Gemini,Claude,Perplexity		Almeno una volta al mese	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Mai	Meno di una volta al mese	Scrittura accademica,Riassunti,Creazione di quiz,Controllo della veridicità di un'informazione,Consigli medici,Assistenza ai linguaggi di programmazione				Studio/Lavoro					Studio/Lavoro	Studio/Lavoro		Studio/Lavoro,Svago/Uso personale		Svago/Uso personale							Studio/Lavoro							Applicazione su smartphone,Interfaccia Web da computer		Italiano			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì	Completamente sostituito		Non e' cambiato			Parzialmente sostituito	Più comodo		Sì	No, ma ho seguito corsi su altre tecnologie di Intelligenza Artificiale	3	3	3	3	4	3	3	2	Sì									0	0.0		0.08333333333	QID46,QID48,QID85	Formazione	2.71	Graduates	South and Islands	Man	Mid	55-64	Area scientifico-tecnologica	Graduates STEM	2	2.857142857142857	0.7142857142857143	Yes	2.0	3.0	3.0	3.0	0.0	1.0
2025-06-01 9:35:52	2025-06-01 9:41:03	IP Address	100	310	True	2025-06-01 9:41:03	R_2Hn9F0D0A2py7EY	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	55-64 anni	Uomo		Diploma di scuola superiore		Sicurezza e pubblica amministrazione		Non vivo in Italia	Belgio	Media	Google Traduttore,DeepL,Microsoft Bing		Assistente Google		Smart Compose (Google)		Smart Compose (Google)		Google Cloud Text-to-speech		ChatGPT,Gemini,Claude,Copilot,Perplexity,Dall-E,Mid-Journey		Meno di una volta al mese	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Meno di una volta al mese	Almeno una volta al mese	Scrittura di email,Scrittura creativa,Altra scrittura,Analisi, comprensione e formattazione del testo,Pianificazione viaggi e itinerari,Assistenza ai linguaggi di programmazione,Analisi e comprensione di dati,Generazione di immagini		Studio/Lavoro	Studio/Lavoro		Studio/Lavoro	Studio/Lavoro					Svago/Uso personale										Studio/Lavoro	Studio/Lavoro	Studio/Lavoro					API (linguaggio di programmazione)		Inglese		L'addestramento non è in italiano	Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito		Sempre, mi voglio assicurare che le risposte siano affidabili	No									Sì	No, ma ho seguito corsi su altre tecnologie di Intelligenza Artificiale	3	3	4	4	4	1	4	4	Sì									0	0.0		0.06451612903	QID48,QID85	Sicurezza e pubblica amministrazione	1.0	Non-graduates	Abroad	Man	Mid	55-64		Non-graduates	5	3.2857142857142856	0.8214285714285714	Yes	1.0	3.0	3.0	3.0	1.0	2.0
2025-06-01 9:34:08	2025-06-01 9:45:05	IP Address	100	656	True	2025-06-01 9:45:05	R_2qWjqZn4IuvssHC	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	Dai 65 anni in su	Uomo		Laurea triennale o a ciclo unico	Area sanitaria e delle scienze mediche	Ricerca e accademia		Nord-Ovest, Italia		Media	Google Traduttore		Non ho mai usato applicazioni di assistenti vocali		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Gemini,Perplexity				Meno di una volta al mese			Meno di una volta al mese	Raccolta idee e creazione di bozze,Spiegazioni,Controllo della veridicità di un'informazione,Generazione di immagini							Svago/Uso personale	Svago/Uso personale				Svago/Uso personale											Svago/Uso personale					Interfaccia Web da computer		Italiano,Inglese		In inglese sembra + pertinente il risultato della ricerca	Principalmente scrivendo		abitudine	Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		Sempre, mi voglio assicurare che le risposte siano affidabili	Forse/non so	Non e' cambiato					Parzialmente sostituito			Sì	Sì, cercati in autonomia	1	1	3	2	4	4	3	2	No	Testo la completezza delle risposte ma spesso sono parziali e/o lacunose								1	0.5	QID53	0.0		Ricerca e accademia	0.87	Graduates	North	Man	Mid	65+	Area sanitaria e delle scienze mediche	Graduates STEM	1	2.2857142857142856	0.5714285714285714	Yes			1.0			1.0
2025-06-01 9:38:06	2025-06-01 9:47:26	IP Address	100	559	True	2025-06-01 9:47:26	R_2rqMKkHu0eZ6Gzk	anonymous	IT	0.6999999881			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	45-54 anni	Uomo		Laurea triennale o a ciclo unico	Area economico-giuridica	Impresa e consulenza aziendale		Nord-Ovest, Italia		Media	Google Traduttore		Siri		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Gemini,Claude		Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta al mese	Meno di una volta al mese	Almeno una volta a settimana	Scrittura creativa,Altra scrittura,Raccolta idee e creazione di bozze,Controllo della veridicità di un'informazione,Consigli personali,Sostegno emotivo o psicologico,Analisi e comprensione di dati			Studio/Lavoro		Studio/Lavoro		Studio/Lavoro					Studio/Lavoro	Studio/Lavoro			Studio/Lavoro						Studio/Lavoro						Applicazione su smartphone,Interfaccia Web da computer		Italiano			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		Sempre, mi voglio assicurare che le risposte siano affidabili	Sì	Completamente sostituito		Completamente sostituito			Completamente sostituito	Più comodo,Più accurato,Più affidabile,Più flessibile e personalizzabile		Sì	Sì, sul posto di lavoro/a scuola	3	3	4	2	4	4	3	1	Sì	Gli errori delle tecnologie sono continui e così tanti che non mi viene in mente un esempio.								1	0.5	QID53	0.05555555556	QID46,QID48	Impresa e consulenza aziendale	0.74	Graduates	North	Man	Mid	35-54	Area economico-giuridica	Graduates Other	2	2.857142857142857	0.7142857142857143	Yes	3.0	3.0	3.0	2.0	1.0	3.0
2025-06-01 9:47:29	2025-06-01 9:58:45	IP Address	100	676	True	2025-06-01 9:58:46	R_2hh1yDYplSRmu1X	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	55-64 anni	Uomo		Laurea magistrale o master di primo livello	Area scientifico-tecnologica	Industria e trasporti		Nord-Est, Italia		Media	Google Traduttore		Siri,Alexa		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Note Apple,Trascrizione automatica su Zoom/Google Meet/Teams,Smart Compose (Google)		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Copilot		Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana		Almeno una volta a settimana	Scrittura di email,Scrittura creativa,Scrittura accademica,Analisi, comprensione e formattazione del testo,Raccolta idee e creazione di bozze,Riassunti,Pianificazione viaggi e itinerari,Controllo della veridicità di un'informazione,Consigli personali,Consigli medici,Assistenza ai linguaggi di programmazione,Analisi e comprensione di dati,Generazione di immagini		Studio/Lavoro	Studio/Lavoro	Studio/Lavoro		Studio/Lavoro	Studio/Lavoro		Studio/Lavoro		Studio/Lavoro,Svago/Uso personale	Studio/Lavoro,Svago/Uso personale	Svago/Uso personale	Svago/Uso personale							Studio/Lavoro	Studio/Lavoro	Studio/Lavoro,Svago/Uso personale					Applicazione su smartphone,Interfaccia Web da computer		Italiano,Inglese			Principalmente scrivendo		Utilizzo più tradizionale e sicuro	Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio,Fornisco esempi concreti per spiegare cosa voglio ottenere		Sempre, mi voglio assicurare che le risposte siano affidabili	Sì	Completamente sostituito	Parzialmente sostituito	Parzialmente sostituito			Parzialmente sostituito	Più comodo,Più accurato,Più affidabile		Sì	No	3	3	2	2	4	2	2	1	Sì	Errori sulle risposte, sui dati. Allucinazioni del software								0	0.0		0.02702702703	QID46	Industria e trasporti	0.79	Graduates	North	Man	Mid	55-64	Area scientifico-tecnologica	Graduates STEM	3	2.142857142857143	0.5357142857142857	Yes	3.0	3.0	3.0	3.0		3.0
